alpha,poly,rscore
0.150000,2,0.100105390246
0.150000,3,0.173790104287
0.150000,4,0.102539203241
0.150000,5,0.615215681527
0.150000,6,0.713969177526
0.150000,7,0.718056230631
0.150000,8,0.708857820057
0.150000,9,0.717078773706
0.150000,10,0.743099957087
0.160000,2,0.0994156846391
0.160000,3,0.169941547699
0.160000,4,0.102635894787
0.160000,5,0.615024172206
0.160000,6,0.713810042358
0.160000,7,0.717932065143
0.160000,8,0.708659237692
0.160000,9,0.716843344536
0.160000,10,0.742926600743
0.170000,2,0.0987111105844
0.170000,3,0.16590195669
0.170000,4,0.102731852443
0.170000,5,0.614746190101
0.170000,6,0.713649166652
0.170000,7,0.717806465497
0.170000,8,0.708457551623
0.170000,9,0.716604114256
0.170000,10,0.742750105646
0.180000,2,0.0979904063775
0.180000,3,0.161671312299
0.180000,4,0.102827073636
0.180000,5,0.614401946148
0.180000,6,0.713486551477
0.180000,7,0.717679435971
0.180000,8,0.708252832557
0.180000,9,0.716361218701
0.180000,10,0.742570524178
0.190000,2,0.0972536885176
0.190000,3,0.157249540736
0.190000,4,0.102921559712
0.190000,5,0.614006874427
0.190000,6,0.713322180657
0.190000,7,0.717550968773
0.190000,8,0.708045213733
0.190000,9,0.716114735973
0.190000,10,0.742387907772
0.200000,2,0.0965010503794
0.200000,3,0.152636632006
0.200000,4,0.103015310639
0.200000,5,0.613566037427
0.200000,6,0.713156054211
0.200000,7,0.717421056643
0.200000,8,0.707834701332
0.200000,9,0.715864787306
0.200000,10,0.742202303922
0.210000,2,0.0957325662172
0.210000,3,0.147832429938
0.210000,4,0.103108326734
0.210000,5,0.613078421489
0.210000,6,0.712988172032
0.210000,7,0.717289691117
0.210000,8,0.707621407383
0.210000,9,0.715611399255
0.210000,10,0.742013744784
0.220000,2,0.0949482945427
0.220000,3,0.142836888402
0.220000,4,0.103200607555
0.220000,5,0.612542983515
0.220000,6,0.712818500574
0.220000,7,0.717156865246
0.220000,8,0.707405344134
0.220000,9,0.715354674897
0.220000,10,0.741822266189
0.230000,2,0.0941494895356
0.230000,3,0.137649903018
0.230000,4,0.103292153452
0.230000,5,0.61196038956
0.230000,6,0.712647030662
0.230000,7,0.717022570968
0.230000,8,0.707186616392
0.230000,9,0.715094688796
0.230000,10,0.741627893162
0.240000,2,0.0933336814242
0.240000,3,0.132271187934
0.240000,4,0.103382965099
0.240000,5,0.61133370998
0.240000,6,0.71247373056
0.240000,7,0.716886801888
0.240000,8,0.706965179362
0.240000,9,0.714831452757
0.240000,10,0.741430648941
0.250000,2,0.0925021930694
0.250000,3,0.126700461175
0.250000,4,0.103473042922
0.250000,5,0.610668359461
0.250000,6,0.712298486058
0.250000,7,0.716749549929
0.250000,8,0.706741155534
0.250000,9,0.714565024339
0.250000,10,0.741230559972
0.260000,2,0.0916560790374
0.260000,3,0.12093736692
0.260000,4,0.103562385634
0.260000,5,0.609971853242
0.260000,6,0.712121218335
0.260000,7,0.716610810532
0.260000,8,0.706514519253
0.260000,9,0.714295456756
0.260000,10,0.741027645781
0.270000,2,0.0907931982498
0.270000,3,0.114981104891
0.270000,4,0.103650994302
0.270000,5,0.609252231596
0.270000,6,0.711941765194
0.270000,7,0.716470574274
0.270000,8,0.70628531017
0.270000,9,0.714022733549
0.270000,10,0.740821919901
0.280000,2,0.0899146891554
0.280000,3,0.108830595031
0.280000,4,0.103738867594
0.280000,5,0.608515877417
0.280000,6,0.711759968488
0.280000,7,0.716328835044
0.280000,8,0.706053527577
0.280000,9,0.713747024625
0.280000,10,0.740613398683
0.290000,2,0.0890214053918
0.290000,3,0.102483874165
0.290000,4,0.103826008065
0.290000,5,0.607767359409
0.290000,6,0.711575692278
0.290000,7,0.716185585832
0.290000,8,0.705819194654
0.290000,9,0.713468204102
0.290000,10,0.740402098409
0.300000,2,0.0881115766042
0.300000,3,0.0959381190322
0.300000,4,0.103912413218
0.300000,5,0.607009505812
0.300000,6,0.711388811184
0.300000,7,0.71604081993
0.300000,8,0.705582381425
0.300000,9,0.713186366728
0.300000,10,0.740188026698
0.310000,2,0.0871861393382
0.310000,3,0.0938583443744
0.310000,4,0.103998086285
0.310000,5,0.6062443864
0.310000,6,0.711199247572
0.310000,7,0.715894529403
0.310000,8,0.705343036032
0.310000,9,0.71290158428
0.310000,10,0.739971195809
0.320000,2,0.0862450936632
0.320000,3,0.0933858832098
0.320000,4,0.104083024203
0.320000,5,0.605472830523
0.320000,6,0.711006997166
0.320000,7,0.715746705336
0.320000,8,0.705101211769
0.320000,9,0.712613767783
0.320000,10,0.739751622609
0.330000,2,0.0852884381504
0.330000,3,0.0929077690677
0.330000,4,0.104167228352
0.330000,5,0.6046956234
0.330000,6,0.710812152436
0.330000,7,0.71559733966
0.330000,8,0.704856876565
0.330000,9,0.712322987504
0.330000,10,0.739529299054
0.340000,2,0.0843161702924
0.340000,3,0.0924225216643
0.340000,4,0.104250699645
0.340000,5,0.603913107756
0.340000,6,0.710614854713
0.340000,7,0.715446434312
0.340000,8,0.704609977954
0.340000,9,0.712029263536
0.340000,10,0.739304248601
0.350000,2,0.0833278479685
0.350000,3,0.0875461992642
0.350000,4,0.104333436882
0.350000,5,0.603125632378
0.350000,6,0.710415207857
0.350000,7,0.715293992509
0.350000,8,0.704360592108
0.350000,9,0.711732566029
0.350000,10,0.739076470692
0.360000,2,0.0823237078429
0.360000,3,0.0832692609513
0.360000,4,0.104415440194
0.360000,5,0.602333378952
0.360000,6,0.710213263071
0.360000,7,0.715140019585
0.360000,8,0.704108666518
0.360000,9,0.711433022473
0.360000,10,0.738845970337
0.370000,2,0.0813041907457
0.370000,3,0.0787729126029
0.370000,4,0.104496709394
0.370000,5,0.601536920096
0.370000,6,0.710009041715
0.370000,7,0.714984523809
0.370000,8,0.703854150145
0.370000,9,0.711130466619
0.370000,10,0.73861275573
0.380000,2,0.0802689022847
0.380000,3,0.0787683954629
0.380000,4,0.104577245659
0.380000,5,0.600736546935
0.380000,6,0.709802544664
0.380000,7,0.71482751314
0.380000,8,0.703597099672
