alpha,poly,rscore
38.000000,10,0.49846596896
39.000000,2,0.0497393573041
39.000000,3,0.0717579301945
39.000000,4,0.0710644427867
39.000000,5,0.0743698736858
39.000000,6,0.273048367866
39.000000,7,0.521740323233
39.000000,8,0.535452115263
39.000000,9,0.498195591994
39.000000,10,0.495235842851
40.000000,2,0.0486148469147
40.000000,3,0.0717463745342
40.000000,4,0.0710168170592
40.000000,5,0.0743674879246
40.000000,6,0.269354433614
40.000000,7,0.518278895554
40.000000,8,0.533166147903
40.000000,9,0.495673387493
40.000000,10,0.492009013809
41.000000,2,0.0474713466541
41.000000,3,0.0717348056523
41.000000,4,0.0709682806483
41.000000,5,0.0743650871391
41.000000,6,0.265655211194
41.000000,7,0.514777268589
41.000000,8,0.53085097709
41.000000,9,0.493134778166
41.000000,10,0.488764701618
42.000000,2,0.0463088565223
42.000000,3,0.071723223549
42.000000,4,0.0709190976415
42.000000,5,0.0743627027981
42.000000,6,0.261951249191
42.000000,7,0.511235445449
42.000000,8,0.528506509093
42.000000,9,0.490577874473
42.000000,10,0.485500230473
43.000000,2,0.0451273765192
43.000000,3,0.0717116282241
43.000000,4,0.0708695233304
43.000000,5,0.0743603087972
43.000000,6,0.258243263284
43.000000,7,0.507653470472
43.000000,8,0.526132876567
43.000000,9,0.488001742688
43.000000,10,0.482215430337
44.000000,2,0.043926906645
44.000000,3,0.0717000196777
44.000000,4,0.0708192871245
44.000000,5,0.07435790694
44.000000,6,0.254531786716
44.000000,7,0.504031389639
44.000000,8,0.523730025558
44.000000,9,0.485406072354
44.000000,10,0.478910896484
45.000000,2,0.0427074468996
45.000000,3,0.0716883979098
45.000000,4,0.0707681532904
45.000000,5,0.0743555146848
45.000000,6,0.250817651864
45.000000,7,0.500369294004
45.000000,8,0.521297959511
45.000000,9,0.48279060381
45.000000,10,0.475587176638
46.000000,2,0.0414689972829
46.000000,3,0.0716767629204
46.000000,4,0.0707166325998
46.000000,5,0.0743531185567
46.000000,6,0.247101489658
46.000000,7,0.496667188799
46.000000,8,0.518836684836
46.000000,9,0.480155453269
46.000000,10,0.472244248098
47.000000,2,0.0402115577951
47.000000,3,0.0716651147095
47.000000,4,0.0706644753022
47.000000,5,0.0743507200938
47.000000,6,0.243384223128
47.000000,7,0.492925129761
47.000000,8,0.516342957183
47.000000,9,0.477500827503
47.000000,10,0.468882519277
48.000000,2,0.038935128436
48.000000,3,0.0716534532771
48.000000,4,0.0706116829103
48.000000,5,0.0743483207468
48.000000,6,0.239666665019
48.000000,7,0.489143192405
48.000000,8,0.513817835163
48.000000,9,0.474826695343
48.000000,10,0.465502146553
49.000000,2,0.0376397092057
49.000000,3,0.0716417786231
49.000000,4,0.0705582568609
49.000000,5,0.0743459220546
49.000000,6,0.235949781312
49.000000,7,0.485321406378
49.000000,8,0.511265624696
49.000000,9,0.472133003277
49.000000,10,0.462103060573
50.000000,2,0.0363253001042
50.000000,3,0.0716300907477
50.000000,4,0.0705041985165
50.000000,5,0.0743435253586
50.000000,6,0.232234671593
50.000000,7,0.481459843145
50.000000,8,0.508685711456
50.000000,9,0.469419844014
50.000000,10,0.458685436371
51.000000,2,0.0349919011315
51.000000,3,0.0716183896507
51.000000,4,0.0704495091686
51.000000,5,0.0743411141357
51.000000,6,0.22852236583
51.000000,7,0.477558534466
51.000000,8,0.506077655722
51.000000,9,0.466686915222
51.000000,10,0.455249052605
52.000000,2,0.0336395122876
52.000000,3,0.0716066753323
52.000000,4,0.0703941900392
52.000000,5,0.0743387068779
52.000000,6,0.22481421663
52.000000,7,0.47361756331
52.000000,8,0.503441341491
52.000000,9,0.463934561892
52.000000,10,0.451794001159
53.000000,2,0.0322681335725
53.000000,3,0.0715949477923
53.000000,4,0.0703382422838
53.000000,5,0.0743363049951
53.000000,6,0.221111480207
53.000000,7,0.469636967756
53.000000,8,0.500776496284
53.000000,9,0.461163016273
53.000000,10,0.44832019807
54.000000,2,0.0308777649862
54.000000,3,0.0715832070308
54.000000,4,0.0702816669937
54.000000,5,0.0743339096901
54.000000,6,0.217415753708
54.000000,7,0.465616852669
54.000000,8,0.498082974796
54.000000,9,0.458371925449
54.000000,10,0.444828015624
55.000000,2,0.0294684065286
55.000000,3,0.0715714530478
55.000000,4,0.0702244651983
55.000000,5,0.0743315029396
55.000000,6,0.213728710625
55.000000,7,0.461557198311
55.000000,8,0.495360724262
55.000000,9,0.455561410453
55.000000,10,0.441317329172
56.000000,2,0.0280400581999
56.000000,3,0.0715596858433
56.000000,4,0.0701666378676
56.000000,5,0.0743290848204
56.000000,6,0.21005221481
56.000000,7,0.45745815883
56.000000,8,0.492609567899
56.000000,9,0.452731541478
56.000000,10,0.437788181628
57.000000,2,0.0265927199999
57.000000,3,0.0715479054173
57.000000,4,0.0701081859145
57.000000,5,0.0743266757009
57.000000,6,0.206388489642
57.000000,7,0.45331979055
57.000000,8,0.489829470585
57.000000,9,0.44988205064
57.000000,10,0.434240823529
58.000000,2,0.0251263919288
58.000000,3,0.0715361117697
58.000000,4,0.0700491101969
58.000000,5,0.0743242766984
58.000000,6,0.202739890645
58.000000,7,0.449142094267
58.000000,8,0.487020404929
58.000000,9,0.447013427431
58.000000,10,0.430674843692
59.000000,2,0.0236410739864
59.000000,3,0.0715243049007
59.000000,4,0.0699894115204
59.000000,5,0.0743218682755
59.000000,6,0.199109315746
59.000000,7,0.444925222762
59.000000,8,0.484182377815
59.000000,9,0.44412538276
59.000000,10,0.427090567027
60.000000,2,0.0221367661728
